,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,24,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,46,47,48,49,50,51,54,55,56,57,58
2,0.7777777777777777,-0.16105254859010373,-0.21639628707721287,-0.33858021474596295,0.1111111111111111,-0.2892609459261775,-0.11673702640564529,-0.2351493900719931,-0.44382459324437906,0.47055878977026555,-0.38822760988089,0.5309918190024563,0.46425549296835955,-0.48269033674741524,-0.5555555555555556,-0.14547859349066156,0.006535947712418302,-0.06408476876616202,-0.4444444444444444,-0.5555555555555556,-0.006094924923456451,0.1111111111111111,-0.3526138266584123,-0.0344254682784765,-0.3619783430562304,-0.0565420276679404,0.19498623430488476,0.0,0.3651036165910206,0.3881286745404031,-0.3333333333333333,0.35131955758572936,-0.20304837986729057,0.0,0.0,0.0,-0.051201629212708155,0.4444444444444444,-0.3333333333333333,0.4444444444444444,0.0,-0.3483313056840874,-0.08874729530200136,0.3286922589445592,0.3197837185125341,0.11068930982006558,-0.3897302361517126,-0.30676315017383576
3,-0.16105254859010373,0.7777777777777777,0.19439113557541948,-0.364732684433999,0.0,0.3885891997252308,-0.022534945224223647,0.4853458823098914,0.0,-0.5555555555555556,0.10920110070267672,0.1111111111111111,0.5555555555555556,0.4208110149744626,-0.3333333333333333,0.006535947712418302,0.0,0.11045311471145336,0.0,0.5620915032679737,-0.017252332449914403,0.1111111111111111,0.09376341085643367,0.0,0.479752776161749,-0.050794953163206244,-0.25686279131445827,0.0,-0.5489430318322888,-0.1045751633986928,0.5620915032679737,-0.4934411390895981,0.5620915032679737,0.0,0.0,0.0,-0.0553309196263281,0.0,-0.3333333333333333,0.0,0.0,-0.3333333333333333,0.30064078857756765,0.0,-0.3333333333333333,-0.1111111111111111,-0.03979589330357809,0.5053684486317983
4,-0.21639628707721287,0.19439113557541948,0.7777777777777777,-0.02180776399157608,0.1111111111111111,-0.3711240212158718,-0.30201962590392334,0.04364733918572189,0.0,0.5555555555555556,0.08950509955756386,-0.1111111111111111,0.0,0.09708000991265729,0.1111111111111111,0.44444444444444436,0.0,-0.0833585779628738,0.0,0.1111111111111111,-0.0033419083511095366,0.0,0.0,0.1111111111111111,0.5619312438236697,0.538597080072995,-0.034321181004876945,0.0,-0.5490196078431373,0.0,0.4444444444444444,-0.056736948586308074,0.1111111111111111,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,-0.07064059796244689,-0.013254693211469062,0.025384739221394323,0.1111111111111111,0.04399783833881362,0.41261285765493905
5,-0.33858021474596295,-0.364732684433999,-0.02180776399157608,0.7777777777777777,0.1111111111111111,0.4592320770247307,0.3662407375375898,0.08150955942258056,-0.1111111111111111,0.093444907189921,-0.03907263248837053,0.1110022408963684,-0.3343610606699864,-0.06708989443546193,0.0,0.0,0.0,-0.1111111111111111,0.0,-0.5555555555555556,-0.39565603143215516,-0.1111111111111111,0.01570009826275983,0.5547414969031348,-0.4825868552153141,0.1093074817404365,-0.48344594000104635,0.0,0.10631118395460248,-0.05455674791202543,-0.1111111111111111,-0.0787041524167836,0.06821322074299022,0.0,0.0,0.0,0.027072711460277756,0.0,0.5555555555555556,0.0,0.0,0.5109256040938098,0.10872869269008933,-0.033430743792313686,-0.33584938279439536,0.10171345074348213,0.10478634280561863,0.39646366177789627
6,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.1111111111111111,0.0,-0.1111111111111111,-0.1111111111111111
7,-0.2892609459261775,0.3885891997252308,-0.3711240212158718,0.4592320770247307,0.0,0.7777777777777777,0.4940294209473348,0.14732500564725406,0.0,-0.1496956970828843,0.40155000743133323,-0.3385782348110267,-0.3333333333333333,0.3902189946865508,0.0,0.0,0.006535947712418302,-0.057589499162965886,-0.4444444444444444,0.0,0.10457742408921147,0.0,-0.1111111111111111,0.18024122409313945,0.5620915032679737,0.012301081325379486,0.05632343534923967,0.0,0.006535947712418302,-0.4444444444444444,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.11436208046102925,0.0,0.0,-0.4444444444444444,0.0,0.5555555555555556,0.1111111111111111,-0.05384610865735337,-0.0901877939101049,0.10864066705273025,0.1111111111111111,-0.5003126935056027
8,-0.11673702640564529,-0.022534945224223647,-0.30201962590392334,0.3662407375375898,0.1111111111111111,0.4940294209473348,0.7777777777777777,0.45955413299234293,0.391926491248183,0.4687000232171794,-0.3340839723706672,-0.05954808354835108,-0.5161204109593562,0.0036816254003638384,0.0,0.006535947712418302,0.006535947712418302,-0.1111111111111111,0.155536275394079,0.5620915032679737,0.3780429128840438,0.1111111111111111,0.007858345920930113,0.402183517737436,-0.4638180004123333,-0.2859964899695033,0.3878588410202853,0.0,-0.11057267400551223,0.11732435763393163,0.11764705882352941,-0.10556491396196176,0.11562298006851758,0.0,0.0,0.0,-0.3484904161347506,0.0,-0.1111111111111111,0.0,0.0,-0.1111111111111111,-0.06243581802707412,-0.25016330536211584,0.4644694242192927,0.1111111111111111,-0.05132945735540767,0.005389504297926395
9,-0.2351493900719931,0.4853458823098914,0.04364733918572189,0.08150955942258056,0.0,0.14732500564725406,0.45955413299234293,0.7777777777777777,0.3333333333333333,-0.3333333333333333,0.5542095368871426,0.1111111111111111,0.13951877020150594,0.4073295907475575,0.0,0.006535947712418302,0.006535947712418302,0.1111111111111111,0.0,0.006535947712418302,-0.11107850714215738,0.0,0.07895853150554781,0.10965007922732438,0.5555555555555556,-0.06236564863204957,-0.4238820804137079,0.0,0.0,0.09850871423282519,0.006535947712418302,-0.525388537661401,0.11764705882352941,0.0,0.0,0.0,-0.1111111111111111,0.0,-0.5555555555555556,0.0,0.0,-0.5555555555555556,-0.1111111111111111,0.1111111111111111,0.1037362998921897,0.0,-0.04124635800119895,0.5527046859031304
11,-0.44382459324437906,0.0,0.0,-0.1111111111111111,0.0,0.0,0.391926491248183,0.3333333333333333,0.7777777777777777,-0.05028513615897419,-0.1111111111111111,-0.1045751633986928,-0.32384975858689613,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32679738562091504,0.0,0.1111111111111111,0.0,0.0,0.0,-0.1111111111111111,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,0.006535947712418302,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,-0.49281412845766165
